url,type
https://paypay-loginpoint.com/,phishing
http://www.horsegift.com/,benign
https://www.verificationtechwebmaster.com/,phishing
https://mitsui-jyuku.mixh.jp/uploads/971ODNO38B.exe,malware
http://www.jmi.org.uk/,benign
http://xbox.gamespy.com/xbox-360/project-gotham-racing-3/,benign
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
https://mitsui-jyuku.mixh.jp/uploads/80513687ead846bae3d6dc2187ebf1d00be.exe,malware
http://www.boardgame.de/reviews/voldampf.htm,benign
http://www.oxfordumc.org/,benign
https://pub-0ec8eacba7db4292aa9118c7cb3c54cf.r2.dev/faculty.html,phishing
https://neilweller11.wixsite.com/my-site,phishing
http://dypacking.com/product.html?id=15,defacement
https://zxvlinks.pages.dev/,phishing
http://sportsillustrated.cnn.com/basketball/college/women/teams/sab/,benign
http://dromus.nhm.uga.edu/~gmnh/gawildlife/index.php?page=speciespages/species_page&amp;key=mgallopavo,benign
http://www.truthindesign.com,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
alchemistrywork.com/fan/base/config.jpg,malware
http://www.lovas.cz/en/pension/online-booking-system.html,defacement
https://beneficiariocard.webcindario.com/validacion/mailvalidation.html,phishing
http://www.diagnosis.co.nz/,benign
http://dl.helianthemum.com/download/dyn/uninstall/package_gamesdesktop_DYNPACKAGES.exe,malware
https://sites.google.com/view/attidexxwe/home,phishing
gdzie-kupie-leki-wczesnoporonne-sklep.com,malware
http://www.revelation13.net/bigdig.html,benign
https://walletrezornv.weebly.com/,phishing
http://www.angelfire.com/ca2/jganonymous/,benign
http://www.feelgoodaboutyou.com,benign
https://ads.atenciondesembolsoclientesaprobados.com/,phishing
http://www.fuctart.gr/el/component/content/article/1-issues/138-fuctart-issue-18.html,defacement
https://toulousa.com/omg/207EYJSFYHMS.exe,malware
http://144.172.83.129/bins/potnet.arm5,malware
http://www.fluidindustries.com.au/index.php?option=com_jforms&view=form&id=1&Itemid=16,defacement
http://www.islandpacific.com/solutions/solutions-australasia/advancedretail.html,defacement
http://www.scidyn.com/,benign
http://36.32.110.23:46147/Mozi.m,malware
http://www.freewebs.com/boxfit/,benign
http://www.dda-darts.org/,benign
http://9779.info/%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
https://pub-846085cc15ba482cb87b522075384096.r2.dev/mafo.html,phishing
http://198.199.70.238/SBIDIOT/arm6,malware
https://tinyurl.com/yfhvtnp5,phishing
https://att-yahoo-109612.weeblysite.com/,phishing
https://toulousa.com/omg/111EYJSFYHMS.exe,malware
http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=87:child-item&catid=48:eventi-passati&Itemid=125&lang=it,defacement
https://docs.google.com/presentation/d/e/2PACX-1vRZX-bSVhXqC2rT5GfOY4PDNlkS4swhV-_kZltn3oWyAyy0oWcc7y6U6c1GMaPg8d3k4IgMFBbuQm7c/pub?start=false&amp;loop=false&amp;delayms=3000,phishing
http://portal.dddgaming.com/docs/rules/15027/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
http://himg2.huanqiu.com/attachment2010/2015/0601/13/27/20150601012755421.jpg,malware
https://augstinedanny.wixsite.com/my-site,phishing
http://www.alumni.net/north_america/united_states_of_america/pennsylvania/swarthmore/swarthmore_college/,benign
http://www.tonycaselli.com/,benign
http://9779.info/%E5%88%9B%E6%84%8F%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://naadbank.com/index.php?option=com_content&view=article&id=32:where-is-the-static-content&catid=28:current-users&Itemid=44,defacement
http://www.e-solare.ro/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=263&category_id=52&option=com_virtuemart&Itemid=45,defacement
http://todcop.com/index.asp,defacement
https://sites.google.com/view/webdeweiter/home,phishing
http://www.morleytattoo.com/,benign
http://www.aabhr.com,benign
http://www.moria.co.nz/fantasy/addamsfamily2.htm,benign
http://113.102.205.189:53826/Mozi.m,malware
http://www.fatfree.com/recipes/risotto/,benign
http://www.destro.nl/index.php?option=com_phocagallery&view=category&id=41:vloer&Itemid=8,defacement
http://www.anycorp.com,benign
http://examiningideas.1hwy.com/index.html,benign
https://achpaymentauthorization.pages.dev/,phishing
http://teamgorillas.com/index.php?view=dayview&id=22&day=23&month=1&year=2013&option=com_fastball&Itemid=85,defacement
https://attirthgrhuj67.weeblysite.com/,phishing
http://news.bbc.co.uk/1/hi/sci/tech/1483926.stm,benign
http://sueweston.com/buy.1,defacement
http://115.56.119.6:43509/Mozi.m,malware
http://www.net-resort.com/entrypages/quizmovie.html,benign
http://167.99.175.24/SBIDIOT/m68k,malware
http://222.81.223.165:37298/Mozi.m,malware
http://s-tab.ru/portfolio/4-2010-07-05-04-46-02/detail/1025-h3.html?tmpl=component&detail=0&buttons=1,defacement
http://www.allbooks4less.com/,benign
http://www.fahrschule-niepel-hannover.de/service/faq/3-Termine/1-Bรผrozeiten?pop=1&tmpl=component,defacement
https://nftstorage.link/ipfs/Qmf7kQdU85etdB7dBnFomoJ7aJCRQ1HkRGQBbGYc2yK6rA,phishing
http://www.almostcool.org/mr/86/,benign
http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,malware
http://107.158.154.88/bins/DEMONS.mips,malware
http://222.138.79.254:48547/Mozi.m,malware
http://www.makeaidshistory.com/index.php?option=com_content&view=section&layout=blog&id=5&Itemid=14,defacement
https://unitecuniversidadtecnologicade-mexico.weebly.com/,phishing
http://www.findagrave.com/cgi-bin/fg.cgi?page=gr&amp;grid=6901790&amp;pt=ottorino%20respighi,benign
http://www.kimebat.be/index.php?option=com_content&view=category&id=4&Itemid=20,defacement
http://89.32.41.62/x0ox0ox0oxDefault/z0r0.arm,malware
http://www.kumarantemple.org.au/contact-us.html,defacement
http://www.jnpiraq.net/arabic/index.php?option=com_content&view=article&id=636&catid=5&Itemid=10,defacement
http://www.rugbyzwolle.nl/component/jevents/icalrepeat.detail/2013/02/17/2296/42|43|47|44|46|45/hanzeladies-leeuwarden,defacement
http://pznsk.ru/index.php?option=com_estateagent&view=showproperty&id=70&ml=1,defacement
http://notiamazonia.com/index.php?option=com_content&view=article&id=44&Itemid=28,defacement
http://www.barwrvpark.com,benign
http://hetiaz.com/index.php?%2Fles-sci.html,defacement
http://sagedecision.com/fr/services/administrateur-en-avantages-sociaux.html,defacement
http://23.95.89.71/bins/arm6,malware
http://www.brucemckean.com,benign
http://45.95.168.247/sensi.sh,malware
http://sls.org.cn/Pages/Detail.aspx?id=3996,defacement
http://www.angelfire.com/fl/roblovers/,benign
https://bafkreicqpmpafhnz4axgg3wcapimvyq6uymcewvmm7z4hrwjaud4y2jwlm.ipfs.cf-ipfs.com,phishing
https://pub-1e4a551479c748e39a6c6818e556a031.r2.dev/tgrufhd5iehjfjdbu538ytgjgdbt496539464969649467946hgkfdny69847969ighkhiy9u967894rfkhnkmndgxlogjd9iy8uy749ign46eihdkdgyey4e964964946ikdgj46946946yegdgtetu4946jyrdgkdg4y694949t4yte8eth3t5e9et9teetgjned9oer9045-45=4dore8.html,phishing
https://glsit-groupit.vercel.app/,phishing
http://atualizaocadastral.com/atualizar/,phishing
https://document2-be2c0.firebaseapp.com/,phishing
http://www.gamefaqs.com/console/ps2/data/920505.html,benign
http://solutionsplushelp.com/index.php?option=com_contact_enhanced&view=contact&id=1&content_title=ZWY5OGQ2OTg3MFUyOXNkWFJwYjI1eklGQnNkWE09&content_url=ODQzMDRkNDJhM2FIUjBjRG92TDNOdmJIVjBhVzl1YzNCc2RYTm9aV3h3TG1OdmJTOXBibVJsZUM1d2FIQS8=&tmpl=component,defacement
https://pub-a721d32626664623b730d861fcd3dc85.r2.dev/cc.html,phishing
http://sustainmeant.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3N1c3RhaW5tZWFudC5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NjElM0Fob2UtaGV0LXdlcmt0JmNhdGlkPTM4JTNBZGUtYnJvZWlrYXMmSXRlbWlkPTc1Jmxhbmc9bmw=&lang=nl,defacement
https://validationserverauthinticationrequiredservice02.pages.dev/,phishing
https://jemi.so/021550,phishing
http://178.33.64.107/arm5,malware
http://www.tpsofficefurniture.co.uk/school-furniture/classroom-furniture,defacement
http://chinacxyy.com/newscodejs.asp?lm2=185&list=9&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,malware
http://www.philharmonia-chor-stuttgart.de/konzerte/rueckblick/88-sonntag-23-oktober-2011-1930-uhr,defacement
http://www.heidisairbrushdesigns.com,benign
https://ipfs.io/ipfs/QmexCWm7GhPMmeKoSAvsXQioEGp6AY5RjW6ZMz7kXeGUwH,phishing
https://ve-lkjhgfdertyuijkhgfdwertyhnexecvbnmiuyrewrtyuiklrbose-wa.pages.dev,phishing
https://zabella1.wixsite.com/my-site,phishing
http://www.thepersonalbest.com/,benign
http://iwpa.com.au,benign
http://www.ibm.com/support/,benign
https://spdtextile.com/sport/12Cl2.exe,malware
http://www.imagepluslasvegas.com/blog/blogger/admin/index.html,defacement
http://www.realmsofshadow.com/,benign
http://receive-money.top,phishing
http://www.andriacambia.it/index.php?option=com_content&view=category&layout=blog&id=46&Itemid=167,defacement
https://bitcoinbsctoken.pages.dev/,phishing
http://earthinteractions.org/,benign
http://videoporn24.ru/skins/01/js/prettyPhoto/css/prettyPhoto.css,malware
https://antirobotdb35d.firebaseapp.com/,phishing
http://kidscentrale.nl/index.php?option=com_jevents&task=month.calendar&Itemid=20&year=2012&month=02&day=02,defacement
http://83.97.20.211/x-3.2-.SNOOPY,malware
http://www.norzwebmarketing.com/it/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5ub3J6d2VibWFya2V0aW5nLmNvbS9pdC93ZWItYW5hbHl0aWNz,defacement
http://egyptavia.com/index.php?option=com_content&view=article&id=16&Itemid=28,defacement
http://www.exclaim.ca/index.asp?layid=22&amp;csid1=384,benign
http://www.tortasprimor.cl/index.php?option=com_djcatalog2&view=items&cid=12&Itemid=25,defacement
http://lovettz.com/large-decorative-wall-clocks-for-sale/large-decorative-wall-clocks-design-elegant/,malware
https://tokencomprasbip.webcindario.com/inicio.html,phishing
https://juno-104147.square.site/,phishing
http://img169.ph.126.net/KZGbkXjfn9lecsNb_cGGoA==/2171297970347871520.jpg,malware
http://hotlinegsm.com/products/mobile-and-tablet/nokia-800c-detail,malware
http://manosunidasciudadreal.org/index.php?option=com_wrapper&view=wrapper&Itemid=165,defacement
http://www.outdoorsmantriathlon.org/,benign
http://p.webring.com/hub?ring=palmgames,benign
http://die-hauensteins.com/Skifahren2003/Zauchensee/album/index.html,malware
https://mitsui-jyuku.mixh.jp/uploads/76443fvasea.exe,malware
http://chinesevie.com/index.php?option=com_content&view=category&id=52%3Avocabulary&Itemid=272&layout=default&lang=en,malware
http://adinamed.com/news/index.php?page=10&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,malware
http://myfirstproject.pages.dev,phishing
https://attcom-108960.weeblysite.com/,phishing
https://sky-101002.weeblysite.com/,phishing
http://www.auter.co.rs/index.php?option=com_content&view=article&id=121:elektromotorni-pogoni-za-kuglaste-i-leptir-ventile&catid=44:elektromotorni-pogoni&Itemid=167,defacement
http://global-construcoes.com/index.php?option=com_content&view=article&id=92:chale-paredes-simples-no5&catid=45:chale-simples&Itemid=92,defacement
http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
https://pub-4c9ff4530874435e880872f3496639c4.r2.dev/owaa.html,phishing
http://www.lifechoices.net,benign
http://www.geocities.com/napavalley/7318/sidswine.html,benign
https://thierrygoulard95.wixsite.com/my-site/,phishing
http://www.creativeculinary.com,benign
https://ipfs.eth.aragon.network/ipfs/bafybeia25iwghaqrotuyqihfrvznwhl3aji6t74tx4kxhz4wtp2ke2vioi,phishing
https://bafybeifnoafq7gyuextvvwgoc7kz474vwpggrsz3hzr7xgucqrncxk7ucy.ipfs.w3s.link/cling.html,phishing
https://apbfiber.com/openme/262dd3optoor.exe,malware
http://djsipke.nl/index.html,defacement
http://www.hebxxt.com/hdxxt/news_image_upload/201101/129611298984710002293231075745.jpg,malware
http://www.abertosp.com/index.php?view=article&catid=35:demo-category&id=251:feijao-elimina-2o-favorito-e-faz-duelo-nacional-contra-rogerinho-na-semi&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=88,defacement
https://spdtextile.com/sport/183Cl2.exe,malware
http://113.22.79.166:38158/.i,malware
http://111.42.67.77:51309/Mozi.m,malware
http://www.rawbrick.net/,benign
http://medidive.delvtech.com/,benign
https://porezna-uprava-23b83.firebaseapp.com/,phishing
http://www.nsg.com.br/,benign
http://85.204.116.216/skid.sh,malware
http://www.tastytours.it/index.php?option=com_content&view=category&layout=blog&id=35&Itemid=56&lang=en,defacement
http://www.bloomfieldorchids.com,benign
https://tm2iwo.csb.app/,phishing
http://www.ekn-online.de/index.php?option=com_content&view=article&id=91:konfirmation&catid=41:konfirmation&Itemid=84,defacement
https://t.ly/XOK4b,phishing
https://zapmetamstsc.web.app/,phishing
http://www.caseaffittipuglia.com/dove-soggiornare-a-gallipoli.html,defacement
https://velaris-residences.com/,phishing
https://pub-ece32ef2b893469189534a6e7fdff32f.r2.dev/index.html,phishing
https://peachtreesupportive.com/panel/login.ionos//?ext_user=YWxhbkBhbGFuYmx1bWxlaW4uY29t,phishing
http://www.artedesignsas.it/blog/2-news/13-naomi-watts-e-michelle-williams-nei-panni-di-marilyn-monroe-una-scelta-giusta.html,defacement
http://37.49.226.209/bins/hoho.sh4,malware
http://www.suite101.com/welcome.cfm/scientific_computing,benign
http://www.sagestudio.com/,benign
https://tinyurl.com/24dkmzp2,phishing
http://www.newadvent.org/cathen/04488b.htm,benign
http://www.componentxtra.com,benign
http://167.172.206.156/bins/Hilix.x86,malware
https://hotmail-104218.weeblysite.com/,phishing
http://www.suburbanchurchsupply.com/,benign
http://lapaincare.com,benign
http://theexpertautorepair.com/brake-repair-specials/year.listevents/2013/01/03/-.html,defacement
http://www.gliga.ro/,benign
http://www.parladori.it/contatti.html?view=section,defacement
http://www.guillermoroses.net/index.php?option=com_content&view=article&id=111&Itemid=107&lang=en,defacement
http://dappswalletsnode.firebaseapp.com/wallets.html,phishing
http://www.westlondongmpresources.org.uk/HIV-positive-including-treatments-and-AIDS/View-all-products.html,defacement
http://www.nolans.com,benign
http://www.hotsource.ch/index.php?option=com_weblinks&view=categories&Itemid=131,defacement
https://aolrecovery-verification.fefaso2790.workers.dev/,phishing
http://www.newadvent.org/cathen/05630c.htm,benign
https://pub-386574dc51114476911e60d1ef1a2e6f.r2.dev/CHAMELEO.html,phishing
http://mygerman.info/index.php?option=com_content&view=category&id=49:2009-07-04-15-12-25&Itemid=69&layout=default,defacement
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
http://www.hotsource.ch/index.php?option=com_content&view=article&id=128&Itemid=106,defacement
http://cs.anu.edu.au/~james.popple/,benign
https://attcom-105480.weeblysite.com/,phishing
http://hotlinegsm.com/products/mobile-and-tablet/nokia-800c-detail,malware
http://www.beriva.lt/index.html,defacement
http://www.malsaker.nu/evenemang-och-program.1,defacement
https://dcfvgbhjk.weeblysite.com/,phishing
https://pub-73b4856212234defb13cc3049a9e0b85.r2.dev/trans4ma.html,phishing
http://193.228.91.105/bins/MtMdOLDhh.arm6,malware
http://rtaviaries.tripod.com/,benign
http://www.seadep.com/,benign
https://bafybeibbq45cj5xxnowqvma2b3ivr2v6od5wnpnymqmand4hh5f3iwhomu.ipfs.w3s.link/camitec.html,phishing
http://www.tomaspaulik.cz/co-delam,defacement
http://goldenheart.com.mx/compra-de-oro/index.html,defacement
https://pastebin.com/raw/U2877k0t,malware
https://fzrzzfzv.wixsite.com/messagerievocalefixe,phishing
http://www.anchitgroup.com/,benign
https://onedrive.live.com/download?cid=A32AEA2B4355716B&resid=A32AEA2B4355716B!5044&authkey=ACIto9T1ngdHUsw,malware
http://flowcode.com/p/DTF31eq6L?fc=0,phishing
http://www.pawpaw.kysu.edu/knga/nut_tree_growing_in_kentuckytc.htm,benign
https://mitsui-jyuku.mixh.jp/uploads/513687ead846bae3d6dc2187ebf1d00be.exe,malware
https://docs.google.com/presentation/d/e/2PACX-1vQbWiGY1QnPuPOmINZI_oJP5HYpJqsvPoVRveKZkLOUNktby2hJbeeMV1AS7fHMJcdVWFt3vadwAiI7/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,phishing
https://chase24-secure.servehttp.com/secure/login.php?auth=2&home=1&from=TrackingUpdate&request-id=5Mh3DYfwwaltbec7c79d-ad78-43ec-9c71-d12e379905d20cDovL3d3dy5h&787778377vhefhhgfnvshnHBsZS5jb20vc2hvcHwxYW9zNGJjMKJHlkgiutgKHklgklu66GY4MTI3ZGZhMWKJHKLGHGDJHKJNvbS9zaG9wL2FjY291bnQvc2V0dXAvc3RhcnQ_c=,phishing
http://www.oficynafoka.com/component/virtuemart/index.html?page=shop.feed&category_id=26,defacement
http://www.inventium.com.au/creativity-courses/innovation-training-and-creative-thinking-training/47-creative-thinking-training.html,defacement
https://pub-a9b480193b2945deaacce5091675fd70.r2.dev/home.html,phishing
http://www.scn.org/help/monitor.html,benign
http://112.17.78.210:46499/Mozi.m,malware
https://officedde6c95dd507ff48b539d60eff26b5dadde6c95dd507ff48b539d60ef.theinspectiongroup.workers.dev,phishing
http://111.43.223.15:33678/Mozi.m,malware
http://www.eprpc.com,benign
https://tinparadise.weebly.com/,phishing
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B4%BB%E5%8A%A8/,malware
http://www.musicomh.com/gigs/liz-horsman.htm,benign
https://cf-ipfs.com/ipfs/QmTy5TBKBukM7xFZwjcVUetuyZZo1n6BrQ2DXyzJAncUuz/rtgjieroitgorhjoirejhoierjhgiorthgifthjokrhbkirnhjoirtnhoirejohrtntkrhiuorthorhmortmotmomhofnhmonhoitmhotrmhotymotmottotky.html,phishing
https://docs.google.com/presentation/d/e/2PACX-1vQMbzAhwRNJE05zOBxSg636yHDGqc1ONEDJZWuXOc-lCvwVXQFUhozO3GfUVZbE3gND1bNwUVT9gBFL/pub?start=true&amp;loop=true&amp;delayms=1000,phishing
http://www.starlighthotels.com/de/angebote/21-wien/172-rihanna-diamonds-world-tour.html,defacement
http://www.melrosechem.com,benign
http://www.wisconsinaviation.com/,benign
http://zvon.org/xxl/xmi/output/,benign
http://www.barristerbears.com/,benign
http://www.jkstudy.org,benign
http://www.turkishgiftbazaar.com,benign
http://center-translate.ru/index.php/marshak-perevodchik,defacement
http://grasslandhotel.com.vn/index.php/tours/culaochamtours/items/fbtrack.js,malware
http://desertstarmusic.com/,benign
http://www.masrealestate.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5tYXNyZWFsZXN0YXRlLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTYlM0FzdmlsdXBwbyZJdGVtaWQ9NyZsYW5nPWVu&lang=en,defacement
http://www.arasfoundation.org/,benign
https://rafael3590.github.io/,phishing
https://lclsettings-vxds.firebaseapp.com/,phishing
https://att-107550.weeblysite.com/,phishing
https://onedrive.live.com/download?cid=5F3A7A50ACB94052&resid=5F3A7A50ACB94052%21406&authkey=AEYeq5j9zFEpGAI,malware
http://www.rbs0.com/propaganda.pdf,benign
http://splendidmaildomainnameserverprotectionservice2.pages.dev,phishing
http://www-tech.mit.edu/shakespeare/history/2kinghenryvi/2kinghenryvi.html,benign
http://www.gartmarine.ru/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=25&category_id=10&option=com_virtuemart&Itemid=11,defacement
http://www.reing-infor.com.mx/index.php?option=com_banners&task=click&bid=12,defacement
https://docs.google.com/presentation/d/e/2PACX-1vSGur9tnL7tfc6RHf9vnY2Slg6KsNzFOwhFREJKfM3xhTyDOFK5-_11ALv7tR4w6BVRFC5t_ViYrvnJ/pub?start=false&loop=false&delayms=3000,phishing
http://www.prosysengineering.com,benign
http://grasslandhotel.com.vn/index.php/tours/danangtours/items/fbtrack.js,malware
http://www.tgtex.com/,benign
http://www.cnn.com/2001/us/09/12/hijackers.skills/index.html,benign
https://us17.list-manage.com/survey?u=a74b1f59d5cbced79eba3654b&id=225b477f06,phishing
http://programsolutionsgroup.com/components/com_portfolio/includes/phpthumb/phpThumb.php?w=700&h=450&src=..%2F..%2F..%2F..%2Fimages%2Fstories%2Fportfolio%2Fitem_original%2F3_1260502264.jpg,defacement
http://emigrationrusse.com/index.php?option=com_content&view=article&id=1243:hs01&catid=98&Itemid=705&lang=fr,defacement
http://www.smoothjazz.com,benign
https://ipfs.eth.aragon.network/ipfs/bafybeiapyytsoeyembnfvxydvwggtenvdb5faqtcrhyvsy5pdsxfcgv4fm/zjkgyuh748587hn.html,phishing
https://bafkreianffgzzhpwdvelejkw53ynssneuz5eitl5slo7nb24febf2omm6m.ipfs.cf-ipfs.com,phishing
http://www.lets-talk-computers.com/,benign
http://www.symedin.com/page/33.html,defacement
http://linenghb.com/king-white-flat-sheet-108-x-102-1500-collection-wrinkle-resistant-super-soft-95-gsm-exclusively-by-blowout-bedding-rn-142035/,malware
http://www.vandog.pl/,benign
http://www.0068555.com/cl/tpl/yh5588/ver3/css/yh5588.css?v=ver31.32,malware
http://9779.info/%E5%A4%A7%E7%8F%AD%E7%A7%8D%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
http://greatplainschurch.org/goehner-campus/sermons.html?start=160,defacement
https://mitsui-jyuku.mixh.jp/uploads/9774d4fe8115bf6b56a9f2357e2c9e699c5.exe,malware
http://www.gsacargo.com.au/index.php?option=com_content&view=article&id=6&Itemid=5,defacement
http://webcamsocial.com/index.php?option=com_community&view=videos&task=myvideos&userid=153&Itemid=63,defacement
http://123.11.8.162:52757/Mozi.m,malware
https://bafkreifesazcu5qwbca5b3gj5pv2rbdhzukgvw4c2kgqrsfdpdxxzxj4ji.ipfs.nftstorage.link,phishing
http://creatures.ifas.ufl.edu/misc/crickets/ginteger.html,benign
http://razemkg.pl/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3JhemVta2cucGwvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9ODA6ZHppZS1kYXdjeS1zenBpa3UmY2F0aWQ9NDY6YWt0dWFsbm9jaQ==,defacement
http://skelbiucia.lt/transportas?limitstart=54&order=0&expand=0,defacement
https://cloudflare-ipfs.com/ipfs/bafybeidu3zodfmbxgnms6lqayy74lwud7ivyaq3cmdliscld23folh4rxm,phishing
http://88.218.17.204/SBIDIOT/rtk,malware
http://www.geothermalanywhere.com/en/mining-segment.html,defacement
http://www.creuzadema.net/biancoamaro,defacement
http://royalfarm-eg.com/index.php?option=com_k2&view=itemlist&task=tag&tag=royal+farm&Itemid=205,defacement
http://www.sliri.com.cn/,benign
http://www.hotelmisionesweb.com.ar/index.php?option=com_content&view=article&id=16&Itemid=19,defacement
http://www.istituto-montessori.it/index.php?view=article&id=1:istituto&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement
http://projectsintegrate.space,phishing
http://134.209.165.195/Pipe/sparc,malware
http://www.cherycratty.com/,benign
http://www.teppichreinigung-tonollo.de/index.php/en/offer/technical-textiles.html,defacement
https://www.of372.com/,phishing
https://elevenweb.it/ch.html,phishing
https://ee-repayment-update.web.app/,phishing
http://bafybeia27gdquch733gvpvwivlmtuomgdxcyludkpf43sgsk4aumaujpzu.ipfs.dweb.link/,phishing
http://www.hjlaw.biz/index.php?option=com_user&view=reset,defacement
http://www.vitalsil.pt/index.php?Itemid=8&option=com_zoo&view=category&category_id=10&page=1,defacement
http://37.49.226.43/beastmode/b3astmode.x86,malware
http://9779.info/%E5%85%B3%E4%BA%8E%E6%85%88%E7%88%B1%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://youkuedu.com/index.php/campus-display/54-2013-12-19-11-19-34,malware
https://account-review-halp.github.io/apply/,phishing
http://162.212.115.110:45985/Mozi.m,malware
http://www.bonato.it/index.php?option=com_joomgallery&func=detail&id=3&Itemid=3,defacement
https://bafybeid7rawemqpbxosrjcq5pucxjjskx6kvus2zi3prmrggso5r7baika.ipfs.cf-ipfs.com/#spam@uce.gov,phishing
http://www.natureandart.ch/shop/halsketten/index.php,defacement
http://www.remudatire.com,benign
http://www.masterhouse.es/index.php?option=com_properties&view=properties&task=showproperty&cyid=1:espana&sid=1:huelva&lid=1:aljaraque&cid=2:en-alquiler&tid=1:adosados&id=282:gran-adosado-en-aljapark-de-4-dormitorios&Itemid=9,defacement
http://www.sweethome.com.gr/index.php?option=com_estateagent&act=cat&task=showCE&id=5&limitstart=40,defacement
http://www.carman.org/,benign
http://www.gwi-mbh.de/index.php?option=com_content&view=article&id=46&Itemid=53,defacement
https://etxcokw.com/,phishing
https://ipfs.best-practice.se/ipfs/QmPLQ96owEfhMTMH5yaPHVKiPGRiygK2wZQSMq9QNhYtnw#gabinete.viseu@cgd.pt,phishing
https://central0terra2bcp0.wixsite.com/home-terra-mail-ins0,phishing
http://www.radioroccella.net/index.php?option=com_content&view=article&id=270:radiografia-scio-201213-n9-live&catid=128:news,defacement
https://webmailrupdatekorea.web.app/,phishing
https://assimomos.firebaseapp.com/,phishing
https://mitsui-jyuku.mixh.jp/uploads/2410nH6.exe,malware
http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131009/176.html,malware
http://www.sgeo.net/index.php?option=com_k2&view=item&id=23:software-di-geologia-e-laboratorio&Itemid=1,defacement
http://www.centralmasafety.org,benign
http://www.qrscelltech.com/impressum,defacement
http://www.niddk.nih.gov,benign
http://www.eblong.com/zarf/gamerev/shadowofdestiny.html,benign
http://www.geocities.com/wrhobbins/index.html,benign
http://www.absolutedivas.com/alanis/,benign
http://3cf.ru/2015/07/20/345-ryblei-na-rebenka-kak-izmenitsia-sistema-socvyplat-v-regionah/,malware
http://www.leapinghorseman.com,benign
http://kidscentrale.nl/index.php?option=com_user&view=login&Itemid=2,defacement
http://62.171.183.29/1337ghost.i586,malware
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=93&Itemid=111,defacement
http://www.dental-center-bretten.de/leistungen/botox-behandlungen-und-lippenunterspritzungen.html,defacement
https://bafybeie6sbi5u6stjcimmdjvjonvoqnuysjxzzsp6tl3s62qvocgehk7rq.ipfs.cf-ipfs.com,phishing
http://journals.impan.gov.pl/sm/,benign
http://earth-sure.com/green-technology/windair/11-windair-renewable-energy,defacement
http://naadbank.com/index.php?option=com_mailto&tmpl=component&link=2a056b5e4f7d40cd9d00fafdebf1589122bdc4f5,defacement
https://siamajeron.firebaseapp.com/,phishing
http://mueblescomuneros.com/ejecutivo/12-ejecutivo/detail/103-marte.html?tmpl=component,defacement
http://9779.info/%E4%B8%B0%E6%94%B6%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware
https://arohiglobal.com/,phishing
http://www.leblancathletisme.fr/index.php?view=article&catid=34:news&id=49:revue-de-presse&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=56,defacement
https://juno-104290.weeblysite.com/,phishing
